0.231,0.212,0.197,0.398,0.022,0.101,0.040,0.166,0.176,0.273,0.183,0.054,0.475,0.124,-0.122,0.261,-0.066,0.256,-0.042,0.277,0.050,0.269,0.127,0.129,0.329,0.138,0.158,0.384,0.227,0.107,0.425,0.207,0.199,0.039,0.409,0.253
0.239,0.205,0.243,0.448,0.008,0.019,0.127,0.130,0.161,0.328,0.186,0.039,0.486,0.119,-0.090,0.280,-0.091,0.315,-0.016,0.270,0.087,0.207,0.169,0.160,0.297,0.209,0.115,0.371,0.234,0.090,0.416,0.239,0.232,0.079,0.398,0.274
0.239,0.138,0.346,0.423,0.044,0.078,0.198,0.148,0.103,0.327,0.226,0.035,0.438,0.169,-0.021,0.344,-0.050,0.283,0.007,0.259,0.081,0.228,0.185,0.155,0.295,0.228,0.102,0.354,0.276,0.093,0.431,0.234,0.212,0.188,0.284,0.331
0.244,0.252,0.319,0.444,0.056,0.091,0.212,0.135,0.135,0.269,0.237,0.096,0.405,0.208,-0.026,0.365,-0.052,0.271,-0.045,0.369,0.027,0.202,0.175,0.272,0.251,0.237,0.095,0.337,0.305,0.109,0.421,0.236,0.206,0.104,0.388,0.357
0.266,0.284,0.374,0.469,0.091,0.080,0.170,0.113,0.209,0.277,0.238,0.095,0.490,0.169,0.008,0.412,-0.073,0.320,0.006,0.316,-0.017,0.241,0.190,0.254,0.244,0.217,0.116,0.297,0.350,0.108,0.425,0.209,0.246,0.037,0.469,0.335
0.290,0.270,0.375,0.507,0.043,0.060,0.181,0.082,0.239,0.208,0.391,0.142,0.499,0.160,0.025,0.458,-0.067,0.275,-0.016,0.350,-0.031,0.254,0.244,0.220,0.295,0.159,0.109,0.266,0.384,0.076,0.404,0.246,0.194,0.141,0.431,0.359
0.337,0.328,0.342,0.565,-0.013,0.116,0.165,0.115,0.273,0.199,0.413,0.166,0.378,0.228,0.093,0.406,-0.066,0.303,-0.085,0.330,0.037,0.210,0.297,0.248,0.272,0.202,0.142,0.253,0.395,0.068,0.411,0.274,0.223,0.092,0.525,0.515
0.318,0.335,0.362,0.572,-0.023,0.162,0.171,0.134,0.257,0.159,0.471,0.204,0.385,0.266,0.041,0.419,0.028,0.259,-0.117,0.377,0.033,0.196,0.296,0.302,0.226,0.264,0.113,0.322,0.335,0.052,0.392,0.278,0.312,0.145,0.513,0.474
0.335,0.363,0.356,0.540,0.046,0.136,0.178,0.159,0.213,0.192,0.456,0.256,0.426,0.277,0.021,0.480,0.015,0.243,-0.151,0.421,0.061,0.170,0.335,0.316,0.196,0.260,0.160,0.338,0.296,0.112,0.391,0.278,0.329,0.140,0.565,0.420
0.372,0.403,0.316,0.554,0.051,0.152,0.181,0.162,0.193,0.177,0.439,0.272,0.382,0.320,0.017,0.511,-0.011,0.203,-0.153,0.421,0.080,0.164,0.353,0.349,0.183,0.273,0.195,0.346,0.307,0.103,0.418,0.272,0.329,0.305,0.444,0.380
0.392,0.440,0.260,0.549,-0.022,0.240,0.118,0.158,0.240,0.202,0.476,0.247,0.431,0.319,0.008,0.533,-0.011,0.226,-0.100,0.401,0.076,0.153,0.380,0.315,0.211,0.232,0.252,0.313,0.363,0.082,0.494,0.255,0.328,0.362,0.379,0.407
0.376,0.432,0.305,0.506,0.019,0.223,0.166,0.173,0.252,0.225,0.476,0.248,0.419,0.343,0.002,0.515,0.006,0.203,-0.122,0.427,0.076,0.056,0.500,0.277,0.285,0.184,0.278,0.313,0.377,0.068,0.503,0.292,0.295,0.321,0.436,0.390
0.319,0.455,0.340,0.539,-0.009,0.195,0.128,0.152,0.248,0.269,0.403,0.278,0.459,0.338,-0.006,0.492,0.041,0.180,-0.165,0.461,0.088,0.013,0.539,0.299,0.360,0.185,0.263,0.340,0.357,0.065,0.509,0.326,0.303,0.290,0.421,0.442
0.291,0.458,0.352,0.504,0.006,0.220,0.110,0.168,0.226,0.289,0.423,0.260,0.428,0.354,0.042,0.481,0.062,0.222,-0.170,0.472,0.053,0.033,0.540,0.283,0.375,0.206,0.234,0.324,0.385,0.067,0.523,0.339,0.292,0.290,0.424,0.426
0.287,0.462,0.359,0.519,0.025,0.209,0.126,0.209,0.219,0.270,0.436,0.309,0.433,0.369,0.087,0.530,0.039,0.216,-0.226,0.487,0.054,0.038,0.527,0.328,0.342,0.176,0.336,0.352,0.371,0.116,0.520,0.354,0.286,0.347,0.338,0.452
0.328,0.430,0.385,0.430,0.082,0.255,0.051,0.252,0.211,0.285,0.441,0.315,0.429,0.394,0.049,0.581,0.031,0.225,-0.159,0.426,-0.000,0.055,0.546,0.285,0.335,0.206,0.331,0.314,0.380,0.216,0.519,0.305,0.316,0.376,0.311,0.472
0.356,0.434,0.384,0.375,0.117,0.267,0.127,0.230,0.176,0.287,0.417,0.274,0.372,0.426,0.087,0.553,0.067,0.235,-0.134,0.408,0.004,0.067,0.544,0.266,0.336,0.238,0.349,0.306,0.386,0.237,0.544,0.356,0.240,0.472,0.229,0.460
0.387,0.440,0.369,0.355,0.141,0.269,0.178,0.254,0.129,0.296,0.363,0.356,0.360,0.426,0.089,0.486,0.125,0.243,-0.182,0.474,0.019,0.013,0.557,0.274,0.315,0.197,0.371,0.308,0.360,0.263,0.505,0.376,0.233,0.443,0.263,0.447
0.420,0.433,0.383,0.341,0.125,0.321,0.170,0.294,0.096,0.287,0.405,0.374,0.338,0.401,0.144,0.477,0.129,0.257,-0.230,0.542,0.006,0.004,0.560,0.273,0.316,0.255,0.314,0.313,0.358,0.251,0.533,0.338,0.255,0.407,0.354,0.389
0.482,0.440,0.321,0.342,0.235,0.300,0.182,0.333,0.065,0.322,0.413,0.319,0.316,0.410,0.167,0.470,0.152,0.274,-0.187,0.501,0.032,-0.022,0.556,0.310,0.344,0.293,0.286,0.361,0.356,0.285,0.521,0.389,0.253,0.446,0.315,0.395
0.462,0.499,0.307,0.466,0.218,0.191,0.202,0.361,0.017,0.358,0.441,0.300,0.338,0.368,0.210,0.538,0.158,0.237,-0.204,0.510,0.048,0.003,0.560,0.306,0.290,0.360,0.321,0.347,0.363,0.299,0.522,0.397,0.218,0.511,0.291,0.353
0.446,0.527,0.273,0.455,0.227,0.217,0.173,0.367,0.056,0.330,0.474,0.316,0.367,0.366,0.193,0.564,0.123,0.234,-0.144,0.463,0.019,0.053,0.508,0.324,0.332,0.372,0.301,0.388,0.367,0.268,0.525,0.397,0.236,0.589,0.169,0.457
0.394,0.543,0.279,0.545,0.211,0.119,0.166,0.419,0.018,0.344,0.484,0.301,0.366,0.380,0.193,0.591,0.124,0.210,-0.155,0.540,-0.040,0.018,0.500,0.353,0.337,0.391,0.306,0.364,0.346,0.287,0.446,0.455,0.234,0.690,0.091,0.520
0.465,0.424,0.313,0.512,0.194,0.153,0.231,0.394,0.025,0.291,0.519,0.339,0.381,0.405,0.150,0.624,0.093,0.272,-0.213,0.554,-0.037,0.040,0.468,0.388,0.297,0.429,0.350,0.411,0.348,0.252,0.432,0.446,0.261,0.719,0.054,0.483
0.474,0.451,0.286,0.419,0.208,0.253,0.234,0.390,0.039,0.330,0.521,0.342,0.374,0.439,0.141,0.643,0.130,0.159,-0.223,0.624,-0.102,0.015,0.508,0.387,0.317,0.417,0.359,0.433,0.360,0.236,0.414,0.504,0.255,0.598,0.207,0.476
0.447,0.524,0.285,0.400,0.251,0.281,0.289,0.383,0.066,0.380,0.488,0.353,0.385,0.441,0.121,0.621,0.192,0.143,-0.219,0.600,-0.100,0.004,0.494,0.392,0.336,0.423,0.304,0.446,0.439,0.193,0.422,0.525,0.221,0.717,0.070,0.498
0.399,0.569,0.272,0.371,0.216,0.356,0.236,0.389,0.123,0.463,0.487,0.281,0.376,0.429,0.150,0.600,0.194,0.142,-0.179,0.533,-0.041,0.019,0.455,0.467,0.355,0.422,0.291,0.439,0.442,0.174,0.445,0.532,0.211,0.666,0.089,0.535
0.409,0.526,0.296,0.367,0.190,0.347,0.209,0.413,0.126,0.405,0.534,0.310,0.404,0.383,0.161,0.604,0.219,0.164,-0.110,0.528,-0.061,0.039,0.462,0.477,0.317,0.460,0.269,0.409,0.429,0.219,0.482,0.536,0.237,0.571,0.187,0.459
0.476,0.495,0.255,0.404,0.135,0.394,0.201,0.431,0.142,0.387,0.576,0.301,0.420,0.390,0.111,0.571,0.254,0.181,-0.060,0.461,-0.026,0.047,0.478,0.448,0.334,0.462,0.243,0.391,0.403,0.289,0.485,0.516,0.280,0.540,0.207,0.507
0.449,0.501,0.258,0.437,0.119,0.386,0.201,0.427,0.140,0.338,0.572,0.338,0.434,0.389,0.125,0.584,0.222,0.187,-0.027,0.451,-0.088,0.037,0.517,0.418,0.395,0.397,0.247,0.392,0.405,0.328,0.506,0.514,0.295,0.550,0.233,0.418
0.425,0.517,0.261,0.435,0.096,0.426,0.262,0.419,0.086,0.290,0.567,0.417,0.442,0.415,0.106,0.575,0.234,0.202,-0.062,0.488,-0.053,0.022,0.545,0.411,0.368,0.417,0.274,0.350,0.471,0.334,0.527,0.497,0.340,0.396,0.322,0.443
0.372,0.574,0.216,0.423,0.147,0.361,0.231,0.364,0.152,0.292,0.581,0.375,0.468,0.401,0.138,0.577,0.288,0.183,0.016,0.370,-0.029,0.061,0.603,0.310,0.358,0.460,0.293,0.329,0.483,0.337,0.504,0.511,0.369,0.350,0.343,0.491
0.399,0.592,0.190,0.394,0.112,0.432,0.243,0.409,0.102,0.278,0.595,0.382,0.472,0.479,0.062,0.595,0.319,0.122,-0.024,0.415,-0.030,0.068,0.625,0.287,0.286,0.501,0.332,0.333,0.507,0.316,0.506,0.497,0.396,0.409,0.319,0.472
0.368,0.617,0.222,0.381,0.076,0.492,0.246,0.448,0.021,0.339,0.618,0.330,0.477,0.480,0.062,0.673,0.262,0.088,-0.001,0.427,-0.110,0.056,0.686,0.306,0.245,0.488,0.343,0.331,0.491,0.329,0.530,0.475,0.384,0.393,0.332,0.445
0.442,0.622,0.166,0.387,0.061,0.484,0.254,0.440,0.013,0.364,0.620,0.300,0.487,0.462,0.072,0.730,0.192,0.069,-0.030,0.454,-0.159,0.059,0.705,0.331,0.268,0.496,0.365,0.309,0.493,0.379,0.559,0.512,0.338,0.308,0.432,0.435
0.456,0.615,0.138,0.356,0.083,0.520,0.201,0.417,0.068,0.356,0.633,0.365,0.474,0.518,0.038,0.709,0.250,0.082,-0.024,0.450,-0.135,0.086,0.668,0.337,0.283,0.513,0.355,0.312,0.520,0.370,0.537,0.512,0.362,0.247,0.466,0.522
0.464,0.573,0.154,0.376,0.078,0.556,0.288,0.362,0.043,0.376,0.609,0.356,0.438,0.544,0.055,0.702,0.252,0.090,0.044,0.411,-0.177,0.078,0.673,0.337,0.283,0.516,0.369,0.276,0.546,0.412,0.546,0.518,0.381,0.259,0.484,0.483
0.461,0.567,0.230,0.405,0.092,0.526,0.267,0.428,-0.022,0.331,0.647,0.360,0.365,0.586,0.086,0.727,0.246,0.050,0.033,0.426,-0.212,0.091,0.659,0.339,0.214,0.529,0.330,0.283,0.538,0.404,0.526,0.522,0.422,0.262,0.486,0.508
0.499,0.586,0.176,0.361,0.086,0.562,0.319,0.425,-0.067,0.281,0.714,0.377,0.348,0.620,0.056,0.733,0.223,0.037,0.003,0.448,-0.232,0.047,0.661,0.340,0.206,0.552,0.348,0.294,0.487,0.469,0.509,0.554,0.388,0.197,0.553,0.507
0.517,0.608,0.166,0.364,0.115,0.523,0.301,0.403,-0.023,0.287,0.752,0.362,0.354,0.597,0.027,0.785,0.195,-0.004,0.051,0.402,-0.223,0.026,0.700,0.345,0.215,0.545,0.323,0.313,0.531,0.445,0.497,0.587,0.373,0.255,0.528,0.536
0.593,0.571,0.142,0.333,0.162,0.467,0.289,0.400,-0.011,0.243,0.766,0.385,0.326,0.618,-0.017,0.783,0.204,0.024,0.081,0.372,-0.234,-0.014,0.750,0.370,0.173,0.541,0.322,0.346,0.538,0.386,0.501,0.579,0.389,0.183,0.607,0.503
0.618,0.540,0.135,0.286,0.253,0.443,0.308,0.430,-0.021,0.257,0.735,0.421,0.198,0.722,-0.050,0.841,0.124,0.049,-0.002,0.479,-0.276,-0.017,0.750,0.415,0.145,0.590,0.310,0.355,0.539,0.373,0.517,0.602,0.351,0.125,0.672,0.516
0.617,0.530,0.140,0.261,0.307,0.411,0.242,0.532,-0.038,0.237,0.743,0.458,0.195,0.747,-0.101,0.871,0.060,0.068,0.064,0.416,-0.280,-0.006,0.766,0.369,0.170,0.589,0.337,0.312,0.593,0.430,0.496,0.655,0.338,0.173,0.700,0.520
0.620,0.528,0.130,0.266,0.318,0.407,0.244,0.586,-0.062,0.240,0.762,0.447,0.206,0.718,-0.028,0.872,0.049,0.094,0.037,0.413,-0.268,-0.005,0.799,0.374,0.210,0.586,0.348,0.284,0.665,0.415,0.496,0.672,0.343,0.244,0.646,0.490
0.559,0.519,0.160,0.283,0.301,0.387,0.235,0.655,-0.100,0.244,0.760,0.478,0.192,0.709,-0.013,0.856,0.063,0.138,-0.013,0.442,-0.290,-0.044,0.787,0.402,0.180,0.576,0.354,0.250,0.721,0.378,0.489,0.688,0.325,0.267,0.645,0.502
0.559,0.543,0.206,0.377,0.292,0.359,0.215,0.644,-0.078,0.211,0.760,0.511,0.153,0.724,-0.037,0.803,0.042,0.250,0.011,0.437,-0.352,-0.068,0.803,0.407,0.144,0.584,0.354,0.250,0.730,0.391,0.458,0.737,0.320,0.193,0.712,0.461
0.603,0.555,0.142,0.303,0.291,0.428,0.244,0.606,-0.093,0.196,0.775,0.519,0.177,0.702,-0.048,0.810,0.036,0.240,0.070,0.416,-0.375,-0.096,0.840,0.411,0.132,0.618,0.350,0.269,0.714,0.406,0.443,0.738,0.342,0.133,0.813,0.487
0.596,0.647,0.102,0.312,0.261,0.437,0.198,0.588,-0.044,0.167,0.839,0.520,0.173,0.694,-0.041,0.839,0.028,0.262,0.094,0.433,-0.351,-0.090,0.826,0.397,0.110,0.657,0.331,0.279,0.712,0.375,0.405,0.765,0.339,0.273,0.685,0.525
0.580,0.625,0.133,0.313,0.285,0.476,0.243,0.549,-0.066,0.178,0.798,0.553,0.171,0.708,-0.047,0.844,0.040,0.238,0.078,0.440,-0.362,-0.110,0.826,0.464,0.143,0.608,0.321,0.290,0.724,0.377,0.428,0.768,0.341,0.249,0.733,0.471
0.567,0.646,0.137,0.352,0.286,0.483,0.207,0.568,-0.059,0.174,0.841,0.542,0.163,0.725,-0.026,0.868,0.033,0.237,0.026,0.479,-0.313,-0.138,0.815,0.482,0.121,0.665,0.310,0.289,0.732,0.395,0.453,0.736,0.342,0.216,0.773,0.495
0.550,0.672,0.149,0.370,0.283,0.492,0.189,0.573,-0.009,0.225,0.816,0.508,0.138,0.771,-0.006,0.849,0.030,0.274,0.001,0.532,-0.295,-0.180,0.834,0.487,0.127,0.696,0.316,0.286,0.731,0.372,0.466,0.721,0.353,0.169,0.824,0.509
0.520,0.749,0.137,0.372,0.318,0.477,0.238,0.524,-0.052,0.227,0.815,0.508,0.123,0.798,0.009,0.877,0.020,0.248,0.058,0.498,-0.291,-0.246,0.864,0.505,0.119,0.697,0.339,0.256,0.749,0.385,0.464,0.728,0.339,0.263,0.753,0.501
0.475,0.791,0.137,0.435,0.347,0.452,0.240,0.494,-0.018,0.206,0.753,0.545,0.104,0.787,-0.000,0.892,-0.019,0.276,0.063,0.487,-0.297,-0.261,0.846,0.547,0.118,0.679,0.372,0.278,0.775,0.388,0.438,0.764,0.334,0.355,0.667,0.525
0.444,0.825,0.148,0.499,0.394,0.384,0.218,0.490,0.020,0.240,0.722,0.541,0.092,0.795,0.008,0.892,0.005,0.277,0.096,0.470,-0.289,-0.260,0.859,0.549,0.147,0.629,0.398,0.299,0.777,0.358,0.420,0.796,0.334,0.343,0.690,0.521
0.432,0.790,0.206,0.441,0.384,0.472,0.176,0.505,0.037,0.261,0.727,0.533,0.176,0.807,-0.104,0.881,-0.023,0.342,0.127,0.482,-0.326,-0.248,0.865,0.568,0.102,0.632,0.412,0.366,0.752,0.331,0.391,0.833,0.301,0.478,0.572,0.557
0.484,0.805,0.172,0.467,0.376,0.405,0.165,0.512,0.019,0.308,0.746,0.537,0.180,0.803,-0.065,0.911,-0.028,0.334,0.145,0.504,-0.344,-0.256,0.887,0.580,0.093,0.686,0.376,0.391,0.723,0.339,0.408,0.811,0.318,0.550,0.523,0.523
0.462,0.856,0.190,0.443,0.386,0.417,0.171,0.527,-0.011,0.272,0.742,0.550,0.181,0.839,-0.102,0.873,-0.021,0.352,0.066,0.515,-0.344,-0.284,0.856,0.598,0.118,0.684,0.375,0.340,0.776,0.327,0.452,0.772,0.339,0.578,0.481,0.560
0.489,0.850,0.157,0.424,0.437,0.389,0.113,0.564,-0.021,0.303,0.780,0.492,0.155,0.847,-0.095,0.816,0.019,0.393,0.092,0.538,-0.345,-0.299,0.876,0.556,0.130,0.603,0.400,0.354,0.807,0.295,0.447,0.823,0.313,0.500,0.524,0.633
0.443,0.897,0.147,0.444,0.421,0.431,0.127,0.589,-0.052,0.270,0.819,0.452,0.162,0.838,-0.078,0.819,-0.022,0.382,0.083,0.493,-0.313,-0.253,0.844,0.529,0.121,0.591,0.389,0.331,0.827,0.293,0.425,0.835,0.314,0.543,0.554,0.588
0.377,0.908,0.169,0.471,0.372,0.461,0.053,0.620,-0.073,0.286,0.853,0.423,0.190,0.866,-0.111,0.794,-0.001,0.397,0.087,0.501,-0.301,-0.264,0.852,0.523,0.101,0.592,0.403,0.325,0.816,0.342,0.411,0.880,0.301,0.524,0.544,0.645
0.346,0.931,0.173,0.519,0.299,0.444,0.085,0.619,-0.059,0.332,0.791,0.501,0.195,0.854,-0.101,0.776,0.030,0.406,0.075,0.509,-0.309,-0.252,0.865,0.565,0.087,0.600,0.417,0.318,0.824,0.371,0.387,0.898,0.329,0.496,0.558,0.665
0.346,0.939,0.144,0.470,0.341,0.451,0.096,0.654,-0.078,0.314,0.789,0.502,0.155,0.897,-0.089,0.776,-0.025,0.422,0.034,0.527,-0.289,-0.276,0.895,0.582,0.021,0.665,0.426,0.339,0.815,0.411,0.414,0.910,0.303,0.493,0.578,0.660
0.338,0.969,0.129,0.488,0.336,0.460,0.194,0.677,-0.126,0.316,0.724,0.561,0.185,0.856,-0.056,0.799,-0.035,0.465,-0.012,0.567,-0.288,-0.321,0.915,0.595,0.029,0.647,0.438,0.404,0.734,0.468,0.429,0.905,0.336,0.531,0.526,0.684
0.420,0.914,0.110,0.499,0.312,0.479,0.186,0.690,-0.112,0.348,0.707,0.527,0.174,0.881,-0.107,0.821,-0.050,0.420,-0.015,0.583,-0.368,-0.344,0.932,0.628,0.055,0.702,0.388,0.435,0.762,0.462,0.448,0.893,0.355,0.448,0.612,0.684
0.434,0.961,0.095,0.500,0.289,0.514,0.124,0.705,-0.075,0.302,0.674,0.551,0.173,0.928,-0.168,0.827,-0.055,0.394,0.034,0.549,-0.305,-0.368,0.973,0.632,0.039,0.711,0.404,0.426,0.785,0.472,0.438,0.868,0.388,0.468,0.601,0.645
0.513,0.890,0.099,0.536,0.294,0.510,0.191,0.635,-0.092,0.210,0.657,0.624,0.147,0.914,-0.184,0.821,-0.047,0.411,0.012,0.569,-0.326,-0.389,0.961,0.638,-0.005,0.713,0.404,0.440,0.822,0.454,0.427,0.895,0.359,0.472,0.579,0.644
0.498,0.878,0.133,0.572,0.319,0.478,0.197,0.655,-0.083,0.227,0.689,0.582,0.155,0.947,-0.211,0.815,-0.051,0.406,-0.022,0.576,-0.301,-0.365,0.971,0.674,-0.046,0.757,0.398,0.434,0.838,0.443,0.418,0.879,0.393,0.592,0.430,0.756
0.519,0.865,0.168,0.610,0.348,0.456,0.225,0.571,-0.031,0.219,0.646,0.636,0.078,1.024,-0.205,0.840,-0.136,0.448,0.060,0.504,-0.332,-0.383,0.994,0.676,-0.022,0.744,0.400,0.430,0.881,0.416,0.427,0.883,0.381,0.525,0.525,0.778
0.478,0.895,0.168,0.636,0.313,0.460,0.262,0.566,0.006,0.250,0.650,0.630,0.104,1.027,-0.214,0.857,-0.126,0.440,0.168,0.430,-0.367,-0.413,0.984,0.684,-0.034,0.727,0.448,0.395,0.954,0.371,0.424,0.874,0.396,0.568,0.474,0.826
0.488,0.856,0.242,0.638,0.348,0.457,0.257,0.586,0.017,0.202,0.722,0.642,0.115,1.036,-0.247,0.859,-0.115,0.409,0.190,0.433,-0.387,-0.439,1.024,0.663,-0.059,0.753,0.469,0.353,1.019,0.348,0.420,0.874,0.404,0.515,0.500,0.864
0.484,0.838,0.269,0.683,0.335,0.425,0.169,0.580,0.105,0.213,0.756,0.624,0.130,1.028,-0.252,0.815,-0.070,0.423,0.198,0.422,-0.375,-0.425,1.018,0.651,-0.088,0.736,0.540,0.329,1.054,0.354,0.451,0.849,0.418,0.545,0.490,0.834
0.485,0.842,0.275,0.661,0.349,0.444,0.218,0.461,0.138,0.251,0.735,0.586,0.201,0.976,-0.259,0.844,-0.070,0.401,0.282,0.376,-0.397,-0.441,0.994,0.688,-0.128,0.821,0.499,0.283,1.076,0.383,0.462,0.855,0.399,0.591,0.453,0.813
0.534,0.829,0.252,0.692,0.390,0.372,0.244,0.421,0.188,0.264,0.738,0.601,0.219,0.987,-0.292,0.784,-0.013,0.413,0.214,0.392,-0.424,-0.428,1.018,0.701,-0.176,0.808,0.587,0.283,1.105,0.343,0.458,0.890,0.376,0.639,0.396,0.813
0.515,0.841,0.253,0.701,0.399,0.356,0.291,0.424,0.181,0.268,0.794,0.600,0.201,1.009,-0.316,0.835,-0.047,0.401,0.180,0.427,-0.388,-0.433,0.997,0.753,-0.196,0.831,0.597,0.273,1.121,0.356,0.419,0.942,0.347,0.707,0.366,0.801
0.491,0.829,0.289,0.676,0.424,0.314,0.242,0.420,0.235,0.247,0.781,0.601,0.182,1.023,-0.253,0.830,-0.035,0.364,0.178,0.404,-0.460,-0.425,0.999,0.740,-0.205,0.859,0.560,0.266,1.113,0.353,0.397,0.943,0.334,0.636,0.447,0.831
0.510,0.782,0.323,0.614,0.479,0.316,0.258,0.404,0.262,0.258,0.805,0.579,0.222,1.005,-0.260,0.878,-0.056,0.321,0.193,0.404,-0.482,-0.425,1.025,0.701,-0.194,0.847,0.583,0.268,1.111,0.336,0.398,0.904,0.394,0.617,0.469,0.842
0.523,0.800,0.292,0.626,0.480,0.298,0.185,0.409,0.338,0.262,0.820,0.548,0.150,1.054,-0.314,0.990,-0.118,0.258,0.169,0.429,-0.454,-0.395,0.988,0.699,-0.132,0.833,0.517,0.324,1.076,0.331,0.376,0.918,0.390,0.617,0.454,0.874
0.532,0.763,0.326,0.637,0.478,0.292,0.177,0.422,0.362,0.247,0.856,0.513,0.190,1.033,-0.416,1.015,-0.121,0.235,0.161,0.473,-0.521,-0.433,0.999,0.723,-0.091,0.797,0.533,0.362,1.061,0.355,0.348,0.958,0.369,0.737,0.331,0.876
0.564,0.778,0.280,0.627,0.455,0.313,0.166,0.489,0.316,0.234,0.863,0.483,0.193,1.026,-0.418,1.001,-0.083,0.217,0.181,0.477,-0.538,-0.444,0.972,0.792,-0.136,0.841,0.536,0.295,1.103,0.359,0.375,0.935,0.387,0.761,0.311,0.887
0.565,0.762,0.328,0.606,0.399,0.377,0.170,0.490,0.294,0.219,0.848,0.494,0.223,0.982,-0.381,1.081,-0.103,0.148,0.206,0.490,-0.597,-0.480,0.965,0.806,-0.147,0.812,0.522,0.303,1.107,0.345,0.385,0.943,0.393,0.844,0.227,0.884
0.542,0.777,0.313,0.620,0.423,0.343,0.195,0.505,0.266,0.205,0.859,0.529,0.271,0.930,-0.398,1.065,-0.068,0.143,0.255,0.427,-0.544,-0.410,0.936,0.805,-0.125,0.812,0.523,0.300,1.129,0.310,0.396,0.894,0.430,0.829,0.252,0.909
